"iteration","coverage","feasible","violation","best_cov_so_far","true_evals","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16"
20,813092,0,1,747619,30,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
21,495117,1,0,747619,31,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
22,560645,1,0,747619,32,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
23,275457,1,0,747619,33,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,762634,0,1,747619,34,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
25,632742,1,0,747619,35,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
26,445768,1,0,747619,36,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
27,426384,1,0,747619,37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,476897,1,0,747619,38,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29,219912,1,0,747619,39,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30,663871,1,0,747619,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
31,303408,1,0,747619,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
32,411369,1,0,747619,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33,83748,1,0,747619,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34,275457,1,0,747619,44,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,548994,1,0,747619,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
36,136164,1,0,747619,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,83748,1,0,747619,47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38,219660,1,0,747619,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39,355824,1,0,747619,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40,0,1,0,747619,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,1,0,747619,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,1,0,747619,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,362020,1,0,747619,53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
44,219660,1,0,747619,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45,136164,1,0,747619,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,411369,1,0,747619,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
47,206724,1,0,747619,57,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,1,0,747619,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,810372,0,1,747619,59,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0
50,83748,1,0,747619,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,136164,1,0,747619,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,83748,1,0,747619,62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,136164,1,0,747619,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,219660,1,0,747619,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55,136164,1,0,747619,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0,1,0,747619,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,136164,1,0,747619,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,768924,0,1,747619,68,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
59,136164,1,0,747619,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,191709,1,0,747619,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0,1,0,747619,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,219660,1,0,747619,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
63,0,1,0,747619,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,136164,1,0,747619,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,219660,1,0,747619,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
66,411369,1,0,747619,76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
67,859608,0,1,747619,77,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
68,414285,1,0,747619,78,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
69,0,1,0,747619,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,774978,0,1,747619,80,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
71,433680,1,0,747619,81,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
72,303408,1,0,747619,82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
73,349932,1,0,747619,83,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74,83748,1,0,747619,84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
75,136164,1,0,747619,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,136164,1,0,747619,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,191709,1,0,747619,87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,330537,1,0,747619,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
79,136164,1,0,747619,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0,1,0,747619,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,717883,1,0,747619,91,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
82,747055,1,0,747619,92,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
83,801631,0,1,747619,93,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0
84,663307,1,0,747619,94,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
85,785871,1,0,785871,95,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
86,660833,1,0,785871,96,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
87,785871,0,1,785871,97,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0
88,805266,0,1,785871,98,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0
89,538492,1,0,785871,99,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
90,787860,1,0,787860,100,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
91,758447,1,0,787860,101,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
92,787860,1,0,787860,102,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
93,788688,1,0,788688,103,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
94,788688,1,0,788688,104,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
95,787860,0,1,788688,105,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
96,787860,1,0,788688,106,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
97,788688,1,0,788688,107,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
98,809110,1,0,809110,108,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
99,809110,1,0,809110,109,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
100,809110,1,0,809110,110,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
101,680468,1,0,809110,111,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
102,809110,1,0,809110,112,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
103,724255,1,0,809110,113,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
104,695157,1,0,809110,114,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
105,691647,0,1,809110,115,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
106,809110,1,0,809110,116,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
107,769293,1,0,809110,117,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
108,631310,0,1,809110,118,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
109,719872,1,0,809110,119,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
110,799802,1,0,809110,120,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
111,768546,1,0,809110,121,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
112,809110,1,0,809110,122,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
113,732415,1,0,809110,123,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
114,711947,1,0,809110,124,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
115,809110,1,0,809110,125,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
116,816570,0,1,809110,126,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
117,688350,1,0,809110,127,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
118,800581,1,0,809110,128,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
119,809110,1,0,809110,129,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
120,803032,1,0,809110,130,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
121,791499,1,0,809110,131,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
122,793950,1,0,809110,132,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
123,809110,1,0,809110,133,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
124,768546,1,0,809110,134,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
125,809110,1,0,809110,135,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
126,843596,0,1,809110,136,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
127,809857,1,0,809857,137,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
128,829252,0,1,809857,138,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
129,823679,1,0,823679,139,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
130,736683,1,0,823679,140,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
131,601999,1,0,823679,141,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
132,823679,1,0,823679,142,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
133,907823,0,1,823679,143,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
134,787160,1,0,823679,144,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
135,793950,1,0,823679,145,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
136,825476,0,1,823679,146,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1
137,843074,0,1,823679,147,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
138,819381,1,0,823679,148,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
139,869377,0,1,823679,149,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
140,845885,1,0,845885,150,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
141,749426,0,1,845885,151,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
142,636861,1,0,845885,152,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
143,521932,1,0,845885,153,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
144,845885,1,0,845885,154,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
145,826306,0,1,845885,155,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
146,544035,1,0,845885,156,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
147,862396,0,2,845885,157,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0
148,729143,1,0,845885,158,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
149,797598,0,1,845885,159,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
150,718695,1,0,845885,160,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
151,749298,1,0,845885,161,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
152,698544,1,0,845885,162,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
153,845885,1,0,845885,163,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
154,686013,1,0,845885,164,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
155,845885,1,0,845885,165,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
156,776102,1,0,845885,166,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
157,845885,1,0,845885,167,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
158,702639,1,0,845885,168,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
159,749298,1,0,845885,169,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
160,845885,1,0,845885,170,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
161,795771,1,0,845885,171,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
162,759950,0,1,845885,172,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0
163,819381,1,0,845885,173,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
164,809956,0,1,845885,174,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
165,822275,1,0,845885,175,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
166,633544,1,0,845885,176,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
167,733889,1,0,845885,177,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
168,762184,1,0,845885,178,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
169,595319,1,0,845885,179,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
170,832063,0,1,845885,180,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
171,850570,0,1,845885,181,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0
172,786314,1,0,845885,182,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
173,714096,1,0,845885,183,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
174,647631,1,0,845885,184,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
175,739009,1,0,845885,185,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
176,598236,1,0,845885,186,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
177,796768,1,0,845885,187,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
178,722002,0,1,845885,188,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
179,733889,1,0,845885,189,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
180,758484,1,0,845885,190,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
181,833046,1,0,845885,191,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
182,873376,0,1,845885,192,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
183,823679,1,0,845885,193,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
184,714316,1,0,845885,194,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
185,765991,1,0,845885,195,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
186,671627,0,1,845885,196,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1
187,765145,1,0,845885,197,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
188,776971,1,0,845885,198,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0
189,751749,1,0,845885,199,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
190,620718,1,0,845885,200,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
191,804307,0,1,845885,201,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
192,629191,1,0,845885,202,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
193,843698,0,1,845885,203,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
194,591117,1,0,845885,204,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
195,833046,1,0,845885,205,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
196,834514,0,1,845885,206,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
197,769974,1,0,845885,207,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
198,817637,1,0,845885,208,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
199,833046,1,0,845885,209,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
200,796768,1,0,845885,210,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
201,833046,1,0,845885,211,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
202,686045,1,0,845885,212,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
203,676171,1,0,845885,213,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
204,776971,1,0,845885,214,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0
205,833046,1,0,845885,215,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
206,796768,0,1,845885,216,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1
207,845885,1,0,845885,217,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
208,823679,1,0,845885,218,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
209,826306,1,0,845885,219,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
210,713020,1,0,845885,220,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
211,791117,1,0,845885,221,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
212,667237,1,0,845885,222,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
213,713020,1,0,845885,223,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
214,819785,1,0,845885,224,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
215,845885,1,0,845885,225,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
216,819785,1,0,845885,226,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
217,833046,1,0,845885,227,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
218,721777,1,0,845885,228,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
219,845885,1,0,845885,229,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
220,545036,1,0,845885,230,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
221,845885,1,0,845885,231,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
222,845885,1,0,845885,232,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
223,817637,1,0,845885,233,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
224,833046,1,0,845885,234,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
225,823679,1,0,845885,235,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
226,713020,1,0,845885,236,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
227,689892,1,0,845885,237,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
228,845885,1,0,845885,238,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
229,845885,1,0,845885,239,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
230,712098,1,0,845885,240,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
231,845885,1,0,845885,241,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
232,845885,1,0,845885,242,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
233,845885,1,0,845885,243,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
234,647631,1,0,845885,244,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
235,749298,1,0,845885,245,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
236,685875,1,0,845885,246,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
237,698666,1,0,845885,247,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
238,833321,1,0,845885,248,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
239,803349,1,0,845885,249,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
240,613904,1,0,845885,250,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
241,700746,1,0,845885,251,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
242,803349,1,0,845885,252,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
243,733889,1,0,845885,253,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
244,803349,1,0,845885,254,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
245,713020,1,0,845885,255,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
246,819381,1,0,845885,256,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
247,823679,1,0,845885,257,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
248,819785,1,0,845885,258,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
249,846676,0,1,845885,259,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
250,718695,1,0,845885,260,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
