"iteration","coverage","feasible","violation","best_cov_so_far","true_evals","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16"
25,680468,1,0,680468,35,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
26,680468,1,0,680468,36,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
27,680468,1,0,680468,37,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
28,680468,1,0,680468,38,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
29,680468,1,0,680468,39,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
30,157511,1,0,680468,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31,680468,1,0,680468,41,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32,486573,1,0,680468,42,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
33,680468,1,0,680468,43,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
34,680468,1,0,680468,44,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
35,719872,1,0,719872,45,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
36,719872,1,0,719872,46,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
37,805021,1,0,805021,47,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
38,805021,1,0,805021,48,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
39,805021,1,0,805021,49,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
40,805021,1,0,805021,50,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
41,822995,0,1,805021,51,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
42,496311,1,0,805021,52,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
43,805021,1,0,805021,53,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
44,847992,0,1,805021,54,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
45,570074,1,0,805021,55,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
46,362020,1,0,805021,56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47,0,1,0,805021,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,671125,1,0,805021,58,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
49,529697,1,0,805021,59,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
50,725454,1,0,805021,60,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
51,886538,0,1,805021,61,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
52,521574,1,0,805021,62,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
53,570074,1,0,805021,63,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
54,576597,1,0,805021,64,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
55,658063,1,0,805021,65,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
56,848336,0,1,805021,66,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
57,819658,0,2,805021,67,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0
58,546417,1,0,805021,68,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
59,855279,0,2,805021,69,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1
60,497157,1,0,805021,70,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
61,684314,1,0,805021,71,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
62,778960,1,0,805021,72,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
63,538394,1,0,805021,73,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
64,663269,1,0,805021,74,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
65,814807,0,2,805021,75,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1
66,565518,1,0,805021,76,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
67,676872,1,0,805021,77,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
68,693037,1,0,805021,78,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
69,805021,0,1,805021,79,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
70,887334,0,2,805021,80,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0
71,716079,1,0,805021,81,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
72,716749,1,0,805021,82,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
73,730660,1,0,805021,83,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
74,700746,1,0,805021,84,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
75,722383,1,0,805021,85,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
76,718495,1,0,805021,86,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
77,746160,1,0,805021,87,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
78,581950,1,0,805021,88,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
79,785886,1,0,805021,89,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
80,681329,1,0,805021,90,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
81,758247,1,0,805021,91,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
82,649358,1,0,805021,92,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
83,755327,1,0,805021,93,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
84,755327,1,0,805021,94,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
85,767242,1,0,805021,95,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
86,591726,1,0,805021,96,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
87,718495,1,0,805021,97,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
88,767242,1,0,805021,98,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
89,716749,1,0,805021,99,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
90,786533,0,1,805021,100,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
91,785886,1,0,805021,101,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
92,698701,1,0,805021,102,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
93,686045,1,0,805021,103,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
94,692367,1,0,805021,104,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
95,701416,1,0,805021,105,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
96,636231,0,1,805021,106,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
97,755327,1,0,805021,107,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
98,758247,1,0,805021,108,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
99,658004,1,0,805021,109,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
100,425962,0,1,805021,110,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
101,630798,1,0,805021,111,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
102,722383,1,0,805021,112,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
103,737454,1,0,805021,113,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
104,721562,0,1,805021,114,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
105,633470,1,0,805021,115,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
106,704808,1,0,805021,116,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
107,557254,1,0,805021,117,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
108,640129,1,0,805021,118,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
109,539559,1,0,805021,119,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
110,708717,0,1,805021,120,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0
111,769245,0,1,805021,121,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0
112,776430,0,1,805021,122,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0
113,672640,1,0,805021,123,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
114,788522,1,0,805021,124,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
115,700935,1,0,805021,125,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
116,745314,1,0,805021,126,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
117,706580,1,0,805021,127,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
118,835280,1,0,835280,128,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
119,745545,1,0,835280,129,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
120,579603,1,0,835280,130,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
121,835280,1,0,835280,131,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
122,609537,1,0,835280,132,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
123,647631,1,0,835280,133,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
124,835280,1,0,835280,134,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
125,863575,0,1,835280,135,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
126,535409,1,0,835280,136,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
127,572945,1,0,835280,137,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
128,796283,0,1,835280,138,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
129,759354,1,0,835280,139,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
130,767889,1,0,835280,140,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
131,691992,1,0,835280,141,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
132,826745,0,1,835280,142,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
133,747265,0,1,835280,143,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0
134,714705,1,0,835280,144,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
135,785216,1,0,835280,145,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
136,752172,0,1,835280,146,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0
137,734100,1,0,835280,147,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
138,817848,0,1,835280,148,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
139,611552,1,0,835280,149,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
140,745205,1,0,835280,150,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
141,674965,1,0,835280,151,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
142,835280,1,0,835280,152,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
143,705490,1,0,835280,153,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
144,835280,1,0,835280,154,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
145,785216,0,1,835280,155,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0
146,633544,1,0,835280,156,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
147,703420,1,0,835280,157,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
148,716079,1,0,835280,158,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
149,730877,1,0,835280,159,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
150,640920,1,0,835280,160,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
151,808453,1,0,835280,161,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
152,747936,1,0,835280,162,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
153,730869,1,0,835280,163,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
154,792276,0,1,835280,164,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0
155,785216,1,0,835280,165,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
156,758075,1,0,835280,166,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
157,681663,0,1,835280,167,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
158,824511,1,0,835280,168,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
159,798453,1,0,835280,169,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
160,573611,1,0,835280,170,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
161,752301,1,0,835280,171,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
162,749426,1,0,835280,172,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
163,835280,1,0,835280,173,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
164,834578,0,1,835280,174,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
165,760617,1,0,835280,175,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
166,824511,0,1,835280,176,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
167,835280,1,0,835280,177,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
168,790852,0,1,835280,178,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
169,835280,1,0,835280,179,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
170,712122,0,1,835280,180,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0
171,761463,1,0,835280,181,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
172,759354,1,0,835280,182,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
173,796184,0,2,835280,183,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0
174,817848,0,1,835280,184,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
175,826745,0,1,835280,185,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
176,835280,1,0,835280,186,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
177,797607,1,0,835280,187,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
178,835280,1,0,835280,188,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
179,778778,1,0,835280,189,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
180,723365,1,0,835280,190,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
181,635607,1,0,835280,191,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
182,789907,0,1,835280,192,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
183,824066,0,3,835280,193,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1
184,717171,1,0,835280,194,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
185,782096,1,0,835280,195,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
186,744934,0,1,835280,196,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0
187,764272,0,1,835280,197,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
188,796184,0,1,835280,198,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0
189,730869,0,1,835280,199,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
190,744359,1,0,835280,200,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
191,835280,1,0,835280,201,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
192,704825,1,0,835280,202,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
193,835280,1,0,835280,203,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
194,714705,1,0,835280,204,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
195,806874,0,1,835280,205,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
196,799301,0,1,835280,206,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0
197,739959,1,0,835280,207,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
198,749289,1,0,835280,208,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
199,792550,1,0,835280,209,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
200,799514,1,0,835280,210,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
201,651592,1,0,835280,211,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
202,690430,1,0,835280,212,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
203,714841,0,1,835280,213,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
204,778960,1,0,835280,214,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
205,627483,1,0,835280,215,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
206,835280,1,0,835280,216,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
207,660297,1,0,835280,217,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
208,733254,1,0,835280,218,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
209,798453,1,0,835280,219,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
210,835280,1,0,835280,220,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
211,792550,1,0,835280,221,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
212,713547,1,0,835280,222,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
213,730031,1,0,835280,223,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
214,587033,1,0,835280,224,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
215,797607,1,0,835280,225,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
216,835280,1,0,835280,226,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
217,739959,1,0,835280,227,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
218,645086,1,0,835280,228,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
219,739959,1,0,835280,229,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
220,848759,0,2,835280,230,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1
221,835280,1,0,835280,231,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
222,724885,0,1,835280,232,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
223,748334,1,0,835280,233,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
224,782096,1,0,835280,234,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
225,608244,0,1,835280,235,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
226,737308,1,0,835280,236,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
227,651592,0,1,835280,237,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
228,658063,1,0,835280,238,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
229,770123,0,1,835280,239,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0
230,854394,0,1,835280,240,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
231,835280,1,0,835280,241,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
232,807544,0,1,835280,242,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
233,837514,0,1,835280,243,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
234,826075,0,1,835280,244,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0
235,738154,1,0,835280,245,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
236,835280,1,0,835280,246,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
237,650033,0,2,835280,247,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
238,783939,0,1,835280,248,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
239,744359,1,0,835280,249,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
240,764645,0,1,835280,250,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
241,749289,1,0,835280,251,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
242,668424,0,1,835280,252,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
243,835280,1,0,835280,253,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
244,801223,0,1,835280,254,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0
245,694956,1,0,835280,255,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
246,781250,1,0,835280,256,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
247,792550,1,0,835280,257,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
248,712968,1,0,835280,258,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
249,846216,0,2,835280,259,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0
250,836335,0,2,835280,260,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0
